"latitude","longitude","population","total_units","vacant_units","median_rooms","mean_household_size_owners","mean_household_size_renters","built_2005_or_later","built_2000_to_2004","built_1990s","built_1980s","built_1970s","built_1960s","built_1950s","built_1940s","built_1939_or_earlier","bedrooms_0","bedrooms_1","bedrooms_2","bedrooms_3","bedrooms_4","bedrooms_5_or_more","owners","renters","median_household_income","mean_household_income","latitude.longitude","median_house_value"
33.69119,-116.282924,5457,4033,1493,5.8,2.35,1.61,9.7,41.4,41.2,4.3,1.1,1.9,0.4,0,0,1.6,9.5,12.5,50.5,23.4,2.4,76.4,23.6,88182,124590,-3917.71008623956,631500
33.717923,-116.321985,1427,1260,578,5.4,1.93,2.33,2.2,21.3,10.6,14.7,23.7,21.3,5.9,0,0.2,0,5.9,29.2,51.1,13,0.8,76,24,110776,172208,-3922.13573343715,700300
33.724252,-116.348972,2356,1775,584,6.1,2.21,2.16,0.8,1.1,31,38.2,13.7,13,2.3,0,0,1.3,1.3,23.6,52.5,18.7,2.6,81.4,18.6,89241,149652,-3923.78205166894,585200
33.690133,-116.410061,1505,1367,474,4.9,1.64,1.63,4,19.3,10.3,4,47.2,8.9,5.1,0,1.2,1.2,15.7,53.3,16.2,11.3,2.3,88.7,11.3,40262,96102,-3921.87043762811,75700
33.691673,-116.324833,3017,3211,1922,5.9,2.12,1.42,6,22.5,23.2,30.4,9.9,5.1,2.1,0,0.8,1.8,2.6,27.6,35.6,29.4,3,82.7,17.3,103447,211382,-3919.17823521561,670500
33.707978,-116.242005,5014,1729,188,4.4,3.19,4.01,4.7,17.7,15.8,32.9,22.7,5.6,0,0.5,0,1.7,11.4,51.2,20.5,14.5,0.6,43.7,56.3,37634,48564,-3918.28294721589,157100
33.721971,-116.238212,5441,1771,171,4.6,4.06,2.94,4.6,8.8,17.1,28.6,20.1,13.4,4.7,0.6,2.2,3.4,20.3,30.9,24.4,19.3,1.8,38.9,61.1,36721,44062,-3919.78161415585,179600
33.714964,-116.257054,5216,2095,267,5.5,3.4,3.22,0.6,17.8,35.5,32.5,11.8,1,0.8,0,0,0,3.2,24,44.2,24.4,4.3,90.6,9.4,66630,74263,-3919.60239035606,212100
33.753134,-116.241719,1804,1154,323,5.3,2.05,1.43,73.6,24.7,0,0,1,0,0,0.8,0,1,1.8,77.1,15.4,2.6,2.1,93.9,6.1,83750,107313,-3923.52231779735,345300
33.726342,-116.247089,6225,1866,238,5.3,3.66,3.87,11.9,16.4,13.8,23.2,10.8,10.8,8.4,4.8,0,0.7,7.9,14.8,47.6,27.8,1.1,72.2,27.8,50893,54052,-3920.58908011844,237100
33.699222,-116.258109,5471,1903,264,5.7,2.92,2.16,21.1,35,18.2,19.3,5.8,0,0.5,0,0,0,1.7,18.9,32.7,36.8,9.8,85.5,14.5,74712,96655,-3917.8078244912,278000
33.785947,-116.259406,3936,1231,246,6.1,2.76,4.94,66.9,16.7,0,5.4,5.7,0,4.1,1.1,0,2.8,0,15.3,32.9,38.2,10.8,61.4,38.6,97674,100939,-3927.93412936748,275700
33.727259,-116.213256,3035,845,105,4.3,4.11,4.25,0,0,0,11.6,22.5,23.9,39.8,2.2,0,0,19.8,39.8,21.2,16.8,2.5,38.4,61.6,28750,45959,-3919.5545843453,118500
33.745785,-116.215224,8675,2511,368,6.5,3.48,4.27,51.3,38.6,1.6,3,2,1.4,0.6,1.6,0,0,0,1.8,42.7,33,22.5,81.2,18.8,96053,101427,-3921.77396283084,276400
33.563905,-116.035704,13694,3172,393,5.2,4.02,4.4,15.5,29.3,19.1,16.4,9.4,5.9,3.7,0.3,0.3,4.7,4.5,20.2,40.8,29.5,0.3,59.6,40.4,27196,37508,-3894.61134566412,113700
33.555415,-116.152108,10543,3002,540,4.5,3.59,3.8,17.9,23.5,9.5,16.2,22.6,5.1,2.6,0.8,1.8,1.4,11.6,40.4,41.2,4.5,0.9,72.3,27.7,33099,47903,-3897.53218706482,33600
33.640572,-116.255363,2878,3741,2354,5.9,1.95,2.75,10,43.9,24.9,20.4,0.5,0,0,0.4,0,1.5,0.5,20.2,52.6,22.9,2.3,92.5,7.5,113531,221082,-3910.89690938764,787700
33.644804,-116.16432,5880,1732,79,4.5,3.52,4.32,4.2,5.4,10,15,31.9,21.8,5.9,4,1.7,1.7,13,37.3,29.2,12.8,5.9,62.5,37.5,33253,43603,-3908.32577819328,76300
33.664726,-116.174123,5708,1160,33,5.3,4.85,4.46,26.6,15,11.9,20.6,6.6,13.7,2.5,1.5,1.6,2,2.4,21.6,40.1,27.4,6.6,78.9,21.1,42006,50107,-3910.9700190853,179300
33.67116,-116.181863,2804,757,78,5.1,4.58,4.64,3.4,3.3,10,11.4,15.5,24.4,24.7,3.4,3.8,3.6,0,25.6,50.2,20.6,0,63.5,36.5,33589,49701,-3911.97809817108,166400
33.675176,-116.162901,4821,1114,0,5.3,4.4,4.27,2.4,5.4,28.7,25.8,19.5,13.5,4.8,0,0,0.6,0,12.7,62.6,20.8,3.2,56.2,43.8,37227,43581,-3911.80613584558,120500
33.68093,-116.185969,6397,1531,99,5.4,4.01,4.26,9.9,30.4,6.1,26.4,8.8,10.2,1.2,4.4,2.7,0,7.3,15.5,40.4,33.2,3.5,74.8,25.2,44703,47297,-3913.25148887117,155400
33.567653,-114.646246,1838,846,81,4.6,3.03,2.68,1.8,0,10,24.6,12.8,17.5,10.6,13.5,9.2,0,14.3,40.3,35.7,5,4.7,59.9,40.1,35657,62489,-3848.40540348064,217000
33.614382,-114.585856,3060,1436,84,5.2,3.05,2.35,4.5,2.6,14.7,8.6,16.3,29.4,9.9,9.5,4.5,5.2,9.3,20.3,45.3,19.3,0.6,58.3,41.7,55303,59282,-3851.73273538099,173000
33.614336,-114.605734,2027,877,279,4.6,3.77,2.33,0,7.8,8.8,32.4,25.3,6.2,11.3,3.8,4.6,0,23.4,24.4,45.3,7,0,28.9,71.1,24512,36666,-3852.39565020262,121900
33.604833,-114.590688,3341,1427,260,4.8,2.94,2.75,1.2,16.7,11.6,7.8,5.5,28.9,20.5,7.6,0.3,9.3,13.8,8.1,61,7.8,0,41.5,58.5,32317,49271,-3850.8009335951,104600
33.630013,-117.357442,3768,1262,88,5.4,3.06,3.35,0.7,7.8,14.9,49.4,11.2,8.2,3.6,2.5,1.5,0.8,5.2,33.4,46.4,9.4,4.9,62.8,37.2,47308,61649,-3946.73230010675,278700
33.623462,-117.303142,7156,2267,215,5.9,3.19,3.25,15.7,13.8,14.6,28.7,18,3.9,4.4,0,1,0.3,4.8,17.6,45.3,28.2,3.7,79.5,20.5,62347,69021,-3944.1377375176,221600
33.650498,-117.277156,5590,1832,286,5.8,3.26,3.62,14.2,47.5,5,12,6.6,1.5,6.2,4.1,2.7,0,5.8,26.1,42.4,18.8,6.9,76.5,23.5,68750,84202,-3946.43470342369,221700
33.62456,-117.270791,3974,1232,117,6.1,3.15,4.42,4.2,5.7,28.8,42,17.4,0.7,1.2,0,0,0,2.3,20.3,52.4,22.3,2.7,82.1,17.9,58818,73177,-3943.17874822696,239600
33.921527,-117.568783,4888,213,19,7,3.48,1.42,0,8,75.6,0,6.1,4.2,6.1,0,0,0,31.5,0,4.7,55.9,8,65.5,34.5,83125,84560,-3988.11264689164,752000
33.915738,-117.578876,3712,1129,17,7,3.64,3.6,0.6,0,7.4,4.4,55.6,16.3,6.8,4.8,4.1,0,0,1.3,44.3,33.1,21.3,86.6,13.4,81944,90722,-3987.77435275049,447100
33.911543,-117.266582,4442,1469,306,4.8,4.36,3.11,12.5,3.1,16.1,16.7,24.3,17.4,2.4,3.1,4.3,3.9,17,49.9,19.7,8,1.6,21.6,78.4,47708,56560,-3976.69073795603,202500
33.929478,-117.213199,6365,1528,95,6.7,3.96,5.55,0.4,0.7,10.3,76.4,8.3,3.3,0,0,0.6,0,0,1.6,33.7,50.8,13.9,84.6,15.4,70566,78023,-3976.98265678012,193200
33.678092,-115.027293,2043,1564,824,4.6,2.61,3.42,5.2,9.4,14.8,17.1,23.7,16,8.5,2.6,2.6,3.1,13.5,31.5,43.9,7,1,66.1,33.9,39464,51537,-3873.89975616496,96400
33.623277,-114.560648,1749,1052,402,4.9,2.47,3.3,24.5,24.3,10.1,10.6,12.7,8.6,4.2,3.7,1.3,1.7,6.3,37.4,45.2,9.4,0,58,42,37750,66472,-3851.9044010035,164400
33.918829,-116.434639,1958,1873,523,3.5,1.65,1.66,1.7,14.6,9.4,31.1,31.6,7.4,3.4,0.9,0,0,48.2,45.9,4.4,1.5,0,89.2,10.8,34594,39859,-3949.32660991773,25100
33.906354,-116.373634,1929,1105,358,4.3,2.05,2.08,1.2,5,20.9,45.4,14,1.7,11.8,0,0,0,36.5,31,22.9,9.6,0,73.2,26.8,40446,52721,-3945.80563067044,97700
33.831328,-117.554639,11611,3239,174,7.3,3.77,3.68,2.4,40.6,50,3.1,2.7,0,0.9,0,0.4,0,0,3.1,30,41.6,25.3,91.7,8.3,133125,146124,-3977.02954993059,487000
33.890173,-117.539687,4301,1236,64,6.4,3.33,3.76,0,7.5,38.3,33.9,5.4,10,4.9,0,0,0,1,0,36.9,56.1,6.1,88.2,11.8,84688,106171,-3983.44032679585,379800
33.878818,-117.211043,6649,1929,312,6.4,4.15,3.9,15.6,19.3,44.4,15,2.4,0,3.2,0,0,0,1.1,5.8,40,41.6,11.6,70.3,29.7,77168,81549,-3970.97159338717,206600
33.90791,-117.183271,4489,1183,80,6.6,3.36,4.23,38.4,43.1,1.6,1.1,8.5,3.2,4.1,0,0,0,4,5.2,33.1,30,27.7,85.8,14.2,72888,80540,-3973.43980657361,261900
33.880329,-117.222008,4512,1138,93,5.6,4.1,4.35,7.6,3.2,28.5,55.4,5.4,0,0,0,0,0,0.9,5.2,58.4,30.6,4.9,63.6,36.4,56272,59276,-3971.52019708063,274000
33.901303,-117.213202,3805,997,120,6,4.61,4.67,0,0,8.2,89.6,2.2,0,0,0,0,0,0,17.2,55.8,27.1,0,75.9,24.1,54632,68218,-3973.68027660221,186100
33.89695,-117.221721,5957,1654,93,5.7,4.14,3.89,4.3,8.9,12.9,42.8,11.2,11.6,7.7,0,0.5,2.8,0.4,12.9,46.1,37.7,0,71.9,28.1,41832,52281,-3973.45881565095,142600
33.693683,-116.23228,5264,3034,1228,4.6,2.03,2.56,9.6,25,15.3,34.4,13.4,2.3,0,0,0,0.4,12.3,51.8,28.9,6.1,0.5,67.3,32.7,55372,67648,-3916.29359668724,239800
33.756319,-116.267893,2978,1519,269,5.7,1.91,2.92,42.2,38.8,11.1,7.8,0,0,0,0,0,0.6,0,65.2,29.2,5,0,73.8,26.2,45647,65410,-3924.77608556587,367500
33.707473,-116.209946,8421,2364,202,5.1,3.86,3.71,5.2,26.9,3.8,19.1,16.2,16.5,10.6,1.1,0.5,2.5,9,25.3,34.5,26.9,1.7,46.5,53.5,32088,49094,-3917.14361712646,208200
33.538201,-117.155103,7176,2331,235,5.2,3.39,2.18,48.5,26.2,5.9,14.9,2.7,0,0,1.2,0.6,0,19.8,15.7,38.7,22.9,2.9,51.4,48.6,49817,67812,-3929.1713925897,282500
33.563935,-117.246457,9511,2722,111,7.8,3.61,4.5,11.1,56.9,18.1,9.8,3.6,0,0,0,0.5,0,0,1.1,29.5,36.3,33.1,91.9,8.1,110995,149488,-3935.2524617283,453200
33.553337,-117.206805,3771,1407,140,4.8,2.81,2.66,42,26.9,2.6,12,8.6,0.9,3.6,0,3.5,0,15,38.5,43.2,3.3,0,51.6,48.4,35929,51062,-3932.67942685828,217300
33.579474,-117.151822,11161,2996,672,7.5,3.64,4.73,23.8,52.8,8.6,9.1,2.2,3.6,0,0,0,0,0,0.6,24.8,38.2,36.4,76.2,23.8,92891,96641,-3933.89656090163,321300
33.584747,-117.188039,10378,3141,184,6.4,3.4,3.1,12.4,10.6,26,48.7,1.1,0,0,0,1.1,0,2,15.1,39.7,29.7,13.5,73.1,26.9,73165,84390,-3935.73064124113,288900
33.549055,-117.159772,13261,3847,190,6.7,3.72,4.2,25.3,55.6,10.2,5.5,2.8,0.6,0,0,0,0.5,7.7,22.4,17.8,24.6,27.1,67,33,74744,85490,-3930.59963461546,301400
33.570037,-117.226405,6850,2083,78,7.3,3.39,3.21,12.1,35.7,32.3,14.9,3.3,0,0,0,1.7,1,9.4,7.2,12.3,50.1,20.1,75,25,98053,101827,-3935.29475322698,366300
33.625893,-117.157319,9969,2989,382,7.2,3.78,3.9,45.3,48.3,1.7,3.9,0.5,0.4,0,0,0,0.4,0.9,6.9,26.6,41.9,23.3,72.3,27.7,95919,104650,-3939.51947286087,292200
33.946636,-117.307542,4340,1926,399,4.5,2.81,2.24,5.6,26.2,42.1,5.6,8.6,6.4,5.6,0,0,3.1,19.3,31.4,24.1,20.2,1.8,45.1,54.9,64513,70985,-3982.19642832871,295900
33.894269,-117.207553,6188,1574,84,6,4,4.12,24.4,37.9,19.4,18.3,0,0,0,0,0,2.1,12.7,17,30.9,33.2,4.1,58,42,60224,69127,-3972.66433021376,236900
33.492915,-117.183458,3403,1308,80,4.8,3.01,2.21,11.8,19.6,22.3,32.8,13.5,0,0,0,0,0.6,18.7,32.1,29,16.4,3.3,48.3,51.7,42045,86863,-3924.81559820007,710700
33.779859,-116.292565,6956,5157,1271,5.2,1.72,1.37,0.4,45.9,50.6,1.5,0,0.6,0,0.3,0.8,0.7,0.7,65.5,31.2,1.8,0,92.6,7.4,61572,79383,-3928.34644844834,398100
33.691728,-116.191862,6504,1601,104,5.2,4.49,4.97,8.6,26.5,17.7,24,8.1,7.2,3.7,3.2,0.9,0.7,5.3,13.4,39.8,30,10.8,78.3,21.7,48021,57496,-3914.70461031754,173800
33.794676,-116.546732,2208,2082,821,5.2,1.89,1.39,2.6,10.1,11,16.6,18.9,29.6,6.8,3.9,0.5,2,10.7,32.7,34.7,16.2,3.7,74.9,25.1,76125,139551,-3938.65904679883,672000
33.809699,-116.437502,3026,2842,1149,5.1,1.85,1.77,3.1,37.4,9,28.9,20.8,0.5,0.2,0.1,0.1,0,12.8,31.8,41.2,13.4,0.8,90.9,9.1,87625,120276,-3936.7168949319,410200
33.807534,-116.519041,2613,2611,1094,4.4,1.73,2.05,0.1,0.1,2.6,49.9,35.5,7.3,4.1,0.3,0.1,0.3,4.6,63,26.9,4.7,0.5,64.8,35.2,52788,68988,-3939.22144025489,329400
33.794594,-116.538507,2613,2933,1131,4.5,1.58,1.7,0.6,3.4,1.2,6.4,39.7,33.9,13.6,0.8,0.3,0.5,19,48.3,29,2.9,0.2,76.1,23.9,45536,76596,-3938.37152943116,252700
33.781203,-116.44747,1916,1613,516,4.9,1.82,1.83,3.2,20,13.3,21.9,34,5.6,1.8,0.1,0,0.5,13.9,47.9,32.4,4.6,0.7,87.3,12.7,47981,79092,-3933.73562290641,154200
33.83757,-116.506955,2205,2434,1359,4.6,1.9,2.14,0.5,12,10.4,33.1,31.4,9.5,3.1,0.1,0,0,4.7,53.2,37.9,4.1,0.1,75.3,24.7,58750,82537,-3942.31224529935,293800
38.576776,-121.432022,3558,1757,147,5.6,2.4,1.96,0,1.1,0.5,1.3,7.9,16.4,63.5,8.3,1,4.3,8,26.8,52.2,7.3,1.4,72.7,27.3,85804,93939,-4684.45591192107,414200
38.574334,-121.441349,3497,1814,37,5.6,1.89,2.39,0,0,0,2.3,2.9,2.9,18.4,46.6,27,0,3.3,46.2,41.5,9,0,75.1,24.9,70313,93506,-4684.51915773657,413000
38.579743,-121.470534,3667,2333,89,3.8,2,1.61,0,0.4,1.9,2.6,14.7,17.1,8.4,9.5,45.4,3,47.2,34.5,10.8,3.2,1.2,21.2,78.8,45432,63395,-4686.30198379276,443100
38.576089,-121.502555,1425,1227,272,3.2,1.28,1.22,3.1,0,3.3,17.5,48.6,20.3,1.5,4,1.8,6.4,58.8,27.5,7.3,0,0,12,88,49750,62954,-4687.0933754074,297500
38.577507,-121.488365,2047,1933,562,2.4,1.35,1.26,12,6.7,8.1,14.4,9.6,0.5,3.8,6.2,38.6,39.1,36.2,15.6,6.2,0.7,2.3,9.6,90.4,21028,54701,-4686.71825120605,328600
38.572185,-121.487767,3323,2742,246,2.8,2.16,1.27,4.7,4.9,4,8.2,11.7,13.2,20.5,10.2,22.6,24.9,52.5,17.2,2.5,2.4,0.5,4,96,38431,46721,-4686.04862396089,337100
38.574938,-121.473797,2466,1902,132,3.2,2.47,1.27,2.7,1.9,4.3,2.6,12.2,17,11.6,14.9,32.9,10.6,66.2,9.3,9.7,2.6,1.6,9.1,90.9,35319,49740,-4685.84418789959,484100
38.567767,-121.458519,4329,2558,254,5.3,2.06,1.61,0.5,2.2,1.8,1.5,6.1,4.3,5.9,16.5,61.3,5.2,19.4,44.5,19.4,9.7,1.8,47.9,52.1,76250,112278,-4684.38386095707,509300
38.562822,-121.441253,5421,2549,144,5.2,1.9,1.96,3,0.5,0.5,3.2,5.1,1.7,25.7,23.3,36.9,0.9,12.3,38.6,37.2,9.7,1.2,63.6,36.4,77904,111491,-4683.11742289597,436300
38.551533,-121.441075,4794,2758,175,4.9,2.02,1.77,6.5,9.1,1.4,3.1,9.4,7.9,13.5,25.2,24.1,0.4,21.9,36.5,32.8,8.3,0,45.1,54.9,48750,66166,-4681.73961041798,344500
38.562748,-121.478132,2771,1844,233,3.8,2.08,1.83,0.4,3,0.4,7,7.7,15.7,18.9,6.9,39.9,6.3,38.6,38.1,12.1,3.6,1.2,13.5,86.5,43036,53758,-4684.53059182674,303400
38.565774,-121.490554,2376,1493,222,3.7,2.09,1.92,1.1,0.7,0,9.3,12.9,19.5,18.9,6.1,31.5,5.2,43.3,42.8,7.2,0.7,0.7,16.2,83.8,32106,46309,-4685.3772486988,239900
38.56901,-121.50158,2377,1294,250,4,2.47,2.14,0.3,4.6,0,1.9,11.7,11,10.9,8.3,51.5,0,30.4,54.9,12.4,1.6,0.7,16.2,83.8,38281,49026,-4686.1956540358,331800
38.557802,-121.508295,4004,1849,99,4.8,1.91,2.29,0,0,0.4,0.6,5.8,16.8,11.4,40.7,24.4,1.2,12.5,45.9,34.7,5.2,0.5,35.7,64.3,28132,46212,-4685.09277996759,349700
38.556925,-121.49369,3156,1674,75,5.6,2.01,1.58,0,1.1,0.7,0.8,1.1,4.6,6,23.3,62.5,0,15.4,45.5,26.3,10.6,2.3,78.5,21.5,77818,102249,-4684.42309330325,404800
38.547676,-121.49766,4387,2139,60,6,2.34,1.76,0.4,0,0.5,2.3,3,2.3,15.2,36.4,39.8,2.6,9.7,30.7,38.3,14.3,4.4,70.3,29.7,96573,137680,-4683.45243243816,542800
38.547136,-121.470655,3383,1671,241,4.5,2.72,2.3,2.8,0.6,1.1,9.2,6.9,9.8,6.5,15.4,47.7,8.3,16.7,47.5,19.2,5.7,2.7,31.6,68.4,26756,35584,-4682.34585829408,212500
38.54304,-121.457854,3291,1167,313,4.6,2.44,3.78,0,9.4,0.3,8.4,7.5,10,19.5,22.1,22.9,0,6.8,53.5,24,15.8,0,44.6,55.4,34451,41517,-4681.35492503616,203100
38.543013,-121.438276,4499,2282,112,4.9,1.99,2.45,1.4,1.4,0.7,1.5,5.5,12.1,16.4,35.8,25.2,2,11.5,46.3,34.7,5.6,0,60.4,39.6,53431,74449,-4680.59705056559,266800
38.53582,-121.430045,6563,2920,317,5,2.27,2.31,1.8,0.4,1.7,9.3,7.7,17.7,23.6,18.3,19.3,3.2,10.5,36.8,41.3,8.3,0,66.7,33.3,57330,72273,-4679.4063567119,248700
38.528519,-121.416858,3568,1283,199,5.2,2.64,3.33,0,1.3,0,2.1,6.9,14.7,68.5,4.7,1.8,0,0.5,21,69.2,7.4,1.8,69.1,30.9,40727,52502,-4678.0117203733,186300
38.528538,-121.435364,2933,1109,118,5.3,2.91,3.13,2,0,4.9,2.1,13,8.7,41.3,16,12.1,0.2,3,24.2,58.7,14,0,63.2,36.8,53651,57936,-4678.72703641783,189500
38.518371,-121.433595,5052,1846,68,4.7,2.64,3.01,4.1,2,2.4,2.6,21.8,13.2,23.6,29.4,0.9,2,10.4,40.9,41.1,4.3,1.4,59.2,40.8,31810,43333,-4677.42426407374,124000
38.51289,-121.419532,3200,831,0,5.9,3.63,4.3,8.9,9.1,5.5,23.8,26.8,7.6,11.3,2.5,4.3,0,6.4,7,25.3,53.4,7.9,46.8,53.2,35141,42157,-4676.21707976748,189300
38.529319,-121.503505,4073,1958,294,5.8,2.33,2.15,1,0,0.9,2.6,5.5,9.4,52.5,24.6,3.5,0.4,5.1,23.5,50.5,18.9,1.5,83.2,16.8,72067,101724,-4681.4473037631,395900
38.524565,-121.488282,2916,1385,99,5.1,1.99,2.33,0.7,0,1.7,0.6,2.2,8.7,59.5,24.5,1.9,0,6,41.3,49,3,0.7,70.8,29.2,56111,62519,-4680.28321664733,215600
38.533155,-121.478242,2826,1072,149,4.5,2.86,3.1,0,3,1.3,9.4,4,2.8,33.4,29.9,16.2,2.8,7.1,58.1,30.9,0,1.1,52.2,47.8,38159,47073,-4680.93992811351,181700
38.534946,-121.468886,4219,1367,155,4.6,4.23,3.09,1.8,7.9,2.8,8.6,13.6,3.8,21,16.4,24.1,1.5,15.4,37.1,30.5,15,0.6,41.2,58.8,26354,40393,-4680.79696269016,157600
38.50385,-121.489691,5083,1849,188,5.7,2.61,3.34,0,2.4,0.5,0.4,11.6,32.2,43.6,8.7,0.5,1,1.4,12.3,70.1,14.3,1,69.2,30.8,49745,53348,-4677.82083881035,215700
38.530761,-121.517787,3374,1733,118,6,2.04,2.37,2.3,0,0.5,4.7,10.2,29.4,43.9,6.9,2.3,0,7.9,22.5,48.4,17.4,3.8,71.8,28.2,60089,74073,-4682.17280814591,353700
38.503805,-121.514107,5755,2893,151,5.3,1.94,2.53,0.5,1,7.4,7.5,17.2,46,16.6,3.4,0.4,0.6,11.9,30.2,37.8,18.2,1.3,52.5,47.5,55665,64146,-4678.75548067713,337400
38.502616,-121.54749,6086,2805,198,6.2,2.42,2.07,0,1.6,3.8,29.6,49,10.5,3.2,1.3,1,0.6,1.7,14.1,51.1,30.6,1.9,74.9,25.1,79441,95893,-4679.89633323384,358900
38.507944,-121.535494,4185,2039,161,5.3,2.12,2.41,0,1.6,1.2,14.4,56.1,22.7,2.3,0.8,0.9,0.6,12.6,30.7,36.6,17.3,2.3,50.1,49.9,57250,86456,-4680.08199696434,375900
38.509202,-121.52457,4843,2408,306,5,2.19,2.17,0,0,1,8.9,55.9,27.2,6.4,0,0.7,0,13.2,37,36.2,13.6,0,44.9,55.1,51221,64469,-4679.81421409314,350100
38.490642,-121.544514,3596,1622,46,5.9,2.15,2.37,1,0.5,5.1,74.8,9.7,8,0,0,0.9,0,0,12.4,66.1,18.1,3.4,75.2,24.8,86404,90322,-4678.32637543799,328400
38.4905,-121.533445,5129,2390,260,4.9,2.34,2.21,0,0,11.8,70.2,13.6,1.4,0,2.9,0.2,0.9,16.3,35.7,34.8,10.5,1.8,48.7,51.3,58346,74777,-4677.8830647725,340600
38.486928,-121.520569,5131,2598,240,4.2,2.31,1.71,13.8,6.7,7.6,50.2,12.7,5.8,1.3,1.3,0.5,0.5,26.1,43.3,12.8,13,4.2,34.8,65.2,56172,64696,-4676.95338962203,341800
38.480574,-121.52837,3086,1427,0,5.9,2.66,1.73,4.1,10.6,32.4,43.6,4.3,2.2,2,0,0.7,4.2,17.2,22.4,22.6,24.8,8.8,59.2,40.8,99260,129031,-4676.48143488438,570100
38.506293,-121.479119,5015,1699,163,4.9,2.68,3.2,2.4,2.5,10,4.2,21.3,14.7,32.2,8.5,4.2,2.3,19.5,20.9,43.7,9.2,4.4,38.1,61.9,34342,45002,-4677.71054959587,184800
38.488176,-121.475052,5112,1592,98,4.8,3.74,3.47,0.7,6.6,10.1,14.1,27.1,22.6,9,2.1,7.7,2.8,3.1,36.2,40.5,16.7,0.7,42.6,57.4,29605,42211,-4675.35318098515,207700
38.531915,-121.451325,4122,1536,268,4.6,3.19,2.7,0.6,0,7.2,5.4,10,15,44.9,12.5,4.5,1.4,16.3,41.5,35.9,3.5,1.2,36.6,63.4,29122,38797,-4679.75213153737,234500
38.532549,-121.460037,4252,1365,124,4.7,2.52,3.76,0,4,3.5,3.5,8.7,4.8,23.7,25.6,26.2,0,14.2,45.7,32.4,7.7,0,40.5,59.5,28262,33528,-4680.16482724431,127800
38.518318,-121.470548,3529,1208,95,4.4,3.42,3.66,0,0,3.1,18,22.4,18.2,24,6.7,7.6,1.1,17.5,51.6,28.8,1.1,0,15.9,84.1,27649,40995,-4678.84119549826,170100
38.501838,-121.460058,4795,1803,173,4.3,2.78,2.9,7.8,0.1,4.2,6.7,46.2,18.4,16.6,0,0,2.2,20.6,48.9,24.7,3.7,0,43.9,56.1,29500,38359,-4676.4354765866,75700
38.517382,-121.448293,7614,2544,235,4.7,2.77,3.52,3.5,0,9.2,10.3,8.6,17.4,40.5,9.7,0.8,4.5,15.8,33.3,35.6,8.2,2.5,42.2,57.8,31579,36827,-4677.87029472893,103600
38.518079,-121.460072,5067,1726,280,4.3,2.88,3.74,0,0,3.9,7.4,24,16.7,36.8,9.4,1.9,2.1,13.5,45.3,34.4,4.1,0.7,38.9,61.1,30610,40377,-4678.40864864169,165300
38.501249,-121.440029,3303,1294,100,4.7,2.04,3.54,0,0,2.5,9.9,36.7,31.6,11.6,7.7,0,2.2,19.1,30.7,35.2,12.1,0.8,36.7,63.3,23088,36969,-4675.59279509622,223300
38.506855,-121.44626,4945,1616,131,5.1,3.48,3.69,0,3.3,0,11.8,23.3,32.1,26.5,1.5,1.5,2.4,9.9,19.2,53.5,10.6,4.3,50.5,49.5,32037,52598,-4676.5135241123,154900
38.506913,-121.421487,5899,1832,151,5.3,3.22,4.2,6.1,6.4,5.2,21.3,32.2,17.2,11,0,0.5,0.3,1.5,19.4,58,17.7,3.1,65.5,34.5,33444,43034,-4675.56663623963,123100
38.499526,-121.419343,4485,1578,298,5,3.5,3.55,0.6,3.7,2.8,6,33.8,35.8,13.9,3.5,0,5.3,10.5,23.1,42.1,18.4,0.6,49.8,50.2,38539,48165,-4674.58715273142,183200
38.487184,-121.460849,6740,2152,229,5.2,3.22,3.25,3.2,7.1,10.1,27.9,38.3,5.7,5.9,1.3,0.5,1.8,4.4,34,35.3,20.8,3.7,42.6,57.4,31167,51291,-4674.68604425922,140700
38.477724,-121.440422,6649,2328,83,4.9,3.75,3.02,2.4,1.4,9,10.9,48.9,22.8,2.6,1.5,0.5,2.5,17.7,26.9,23.3,25.3,4.3,38.7,61.3,28653,39871,-4672.75104015953,157400
38.47836,-121.458965,2797,937,97,5.3,3.18,3.94,18.1,10.6,7.3,51,7.9,3.3,0.7,0,1.1,0,1.3,16.8,66.1,15.4,0.5,56.9,43.1,50433,58494,-4673.5417804974,175000
38.488555,-121.416469,8107,2680,410,5.5,3.15,4.76,5.1,0.4,3.9,14.9,49.5,21.3,3.4,0.3,1.2,0,3.8,23.5,43.4,25.7,3.6,70.7,29.3,49116,51626,-4673.1444450123,173300
38.485065,-121.425356,6284,2726,146,4.3,1.9,2.6,6.2,0.5,20.7,29.6,23.8,11.7,1.3,6.2,0,2.5,18,60,16.8,2.6,0,42.9,57.1,26788,34324,-4673.06271830814,126000
38.487917,-121.403942,4454,1442,94,5.5,3.15,2.91,3.1,2.2,3.5,45.3,27,6.5,10.5,1.9,0,0,5.2,24.6,54.1,14.6,1.5,63.4,36.6,42500,47601,-4672.58484316881,200800
38.489959,-121.385728,4481,1760,32,5.1,2.48,3.06,3.2,1.1,10.6,35.9,35.7,9.3,1.5,0.5,2.2,0,6.1,43.2,33.1,15.7,1.8,61.2,38.8,46287,51732,-4672.13169390515,117200
